time,thigh_pitch_lt_deg,shank_pitch_lt_deg,contact_lt,foot_pitch_lt_deg,thigh_pitch_rt_deg,shank_pitch_rt_deg,contact_rt,foot_pitch_rt_deg,lumbar_flexion_deg,hip_flexion_lt_deg,knee_flexion_lt_deg,ankle_dorsiflexion_lt_deg,hip_flexion_rt_deg,knee_flexion_rt_deg,ankle_dorsiflexion_rt_deg
20.425,-2.016981589,-2.017262913,1000,-5.279933827,36.34627235,-5.077201315,0,-17.71048013,1.520680531,0.678436802,0.392159249,-3.176022233,38.78189393,41.90603429,-12.57060829
20.43,-2.402486954,-2.362919578,1000,-5.419653281,36.4197339,-3.287705832,0,-15.74225851,1.564739711,0.286243866,0.342815113,-2.974839076,38.82175171,40.11657646,-12.41190198
20.435,-2.79008576,-2.710636983,1000,-5.567806725,36.44811548,-1.473120784,0,-13.76624316,1.595367815,-0.099218171,0.291130682,-2.780464568,38.83260103,38.25991608,-12.268393
20.44,-3.180217917,-3.061144359,1000,-5.725183218,36.43018188,0.362622821,0,-11.78397941,1.612589066,-0.47823079,0.237897237,-2.592984562,38.81254348,36.33880267,-12.13746613
20.445,-3.573100687,-3.415237662,1000,-5.892613865,36.36500946,2.21491613,0,-9.797148764,1.61718805,-0.851488409,0.184254808,-2.412455477,38.7593027,34.35710853,-12.01606226
20.45,-3.968711514,-3.773765323,1000,-6.070952436,36.25214435,4.078397996,0,-7.807676346,1.61074839,-1.220140234,0.131676279,-2.238891873,38.67033354,32.32001888,-11.90075316
20.455,-4.366780023,-4.137610469,1000,-6.261050892,36.09177235,5.946896456,0,-5.817873939,1.595643827,-1.5857914,0.081934437,-2.072249031,38.5429893,30.23419979,-11.78785316
20.46,-4.76680183,-4.507670923,1000,-6.463769036,35.88486621,7.813403012,0,-3.830621531,1.574965587,-1.950454504,0.037044108,-1.912454609,38.37473471,28.10789943,-11.67358192
20.465,-5.168083244,-4.88484898,1000,-6.679983639,35.63328288,9.670086119,0,-1.849573063,1.552375839,-2.316447018,-0.000813785,-1.759435254,38.16339342,25.95095878,-11.5542679
20.47,-5.569802137,-5.270041964,1000,-6.910579076,35.33980362,11.5083386,0,0.120639206,1.531889653,-2.686236519,-0.029380872,-1.613118366,37.90741419,23.77473973,-11.42656481
20.475,-5.971066951,-5.664125619,1000,-7.15642798,35.008133,13.31884214,0,2.074223763,1.517605849,-3.062245661,-0.046410687,-1.473430274,37.60614797,21.59201316,-11.28764875
20.48,-6.370972123,-6.067938953,1000,-7.418385508,34.64285818,15.09162824,0,4.004101778,1.513397629,-3.446635156,-0.049748281,-1.340307969,37.26011651,19.41683788,-11.13535275
20.485,-6.768649817,-6.482269542,1000,-7.697284728,34.24937307,16.81612913,0,5.901847482,1.522602114,-3.841088973,-0.037403092,-1.213710257,36.87124351,17.26444778,-10.96822185
20.49,-7.163318643,-6.907838421,1000,-7.993944581,33.83377782,18.4812299,0,7.75770097,1.54775594,-4.246636161,-0.007615458,-1.093640749,36.44301581,15.1511479,-10.78550078
20.495,-7.554311031,-7.345290562,1000,-8.309183915,33.40274967,20.07534951,0,9.560642278,1.590398828,-4.663513883,0.041104306,-0.980172088,35.98054736,13.0941818,-10.58709505
20.5,-7.941050708,-7.795188304,1000,-8.643841317,32.96337969,21.58657353,0,11.29851735,1.650962415,-5.091074023,0.109985811,-0.873474084,35.49051623,11.11153364,-10.37353882
20.505,-8.322975008,-8.258003844,1000,-8.998794063,32.52296024,23.00286096,0,12.95819925,1.728748579,-5.527738748,0.200057838,-0.773841644,34.98095119,9.221616003,-10.14600929
20.51,-8.699422091,-8.734113766,1000,-9.374983745,32.08869848,24.31234179,0,14.52577738,1.822006845,-5.971027398,0.312241228,-0.681727625,34.46083727,7.442790124,-9.906411407
20.515,-9.069518776,-9.223796063,1000,-9.773434313,31.66734354,25.50372157,0,15.98678441,1.928118627,-6.417676861,0.447443532,-0.597767124,33.93953455,5.792676613,-9.657539805
20.52,-9.43210498,-9.727232967,1000,-10.19527818,31.26474913,26.56678332,0,17.32646472,2.043858163,-6.863849677,0.606627226,-0.522804598,33.42606498,4.287276392,-9.403307128
20.525,-9.785717022,-10.24452126,1000,-10.64177429,30.88543337,27.49295802,0,18.53009457,2.165666707,-7.305395621,0.790835179,-0.457907082,32.92838388,2.939984547,-9.149006015
20.53,-10.12863389,-10.77568727,1000,-11.11433189,30.53221485,28.2759284,0,19.58336077,2.289904465,-7.738129902,1.001169632,-0.404378318,32.45275508,1.760612521,-8.901570357
20.535,-10.45897536,-11.32071052,1000,-11.61454005,30.20597272,28.91222811,0,20.47283344,2.413044711,-8.158088441,1.238739568,-0.363771214,32.0033054,0.754511925,-8.669766441
20.54,-10.7748214,-11.87955856,1000,-12.14419471,29.90555939,29.40175141,0,21.18658471,2.531794939,-8.561713273,1.504610361,-0.337885538,31.58179953,-0.07808103,-8.464185101
20.545,-11.0743205,-12.45222719,1000,-12.70533209,29.62792911,29.74806009,0,21.71493773,2.643130158,-8.945920426,1.79977966,-0.328765141,31.18771218,-0.74229138,-8.296918786
20.55,-11.35577269,-13.03878088,1000,-13.30026432,29.36847841,29.95841292,0,22.05134008,2.744227775,-9.308032674,2.125182553,-0.338696535,30.81860497,-1.248375922,-8.180831149
20.555,-11.61767888,-13.63938984,1000,-13.93160955,29.12152699,30.04347041,0,22.1933081,2.832330132,-9.645599379,2.481727179,-0.370203108,30.47071854,-1.611061924,-8.128409133
20.56,-11.85874887,-14.25435678,1000,-14.60231541,28.8808363,30.01672698,0,22.14330655,2.904580029,-9.956140976,2.870356352,-0.426040884,30.13965265,-1.848613448,-8.150375965
20.565,-12.07786334,-14.88413822,1000,-15.31567394,28.64007994,29.89375551,0,21.90936569,2.957876433,-10.23686293,3.292139226,-0.509189724,29.82101486,-1.981778293,-8.254340945
20.57,-12.27399661,-15.52935533,1000,-16.07531943,28.3932349,29.69131508,0,21.5052658,2.988804791,-10.48441146,3.74837766,-0.622835978,29.51095473,-2.032670143,-8.443726268
20.575,-12.44611934,-16.19079404,1000,-16.88520629,28.13487629,29.42637838,0,20.95018519,2.993699401,-10.69475566,4.240706451,-0.770344271,29.20650313,-2.023622353,-8.717137055
20.58,-12.59309972,-16.86939588,1000,-17.74956316,27.86038787,29.11513992,0,20.26741098,2.968874818,-10.86325382,4.771171757,-0.95521222,28.9056816,-1.976033667,-9.06868219
20.585,-12.71361383,-17.56624416,1000,-18.67282164,27.56609019,28.77211414,1000,19.48192989,2.911034271,-10.98492065,5.342286194,-1.181003282,28.6073667,-1.909295738,-9.489390173
20.59,-12.80607772,-18.28255321,1000,-19.65951829,27.24931418,28.4093173,1000,18.61811032,2.817798261,-11.05488025,5.957060748,-1.45124922,28.31095483,-1.839767486,-9.968522847
20.595,-12.86859274,-19.0196539,1000,-20.71418344,26.90844879,28.03573897,1000,17.69720435,2.688206149,-11.06890277,6.619020258,-1.769342416,28.01594074,-1.779997701,-10.49531562
20.6,-12.89890723,-19.77896172,1000,-21.84119957,26.54299669,27.65729933,1000,16.73633523,2.523084268,-11.02392495,7.332187853,-2.138413927,27.72153124,-1.738385813,-11.05969215
20.605,-12.89438944,-20.56192083,1000,-23.04464129,26.15367045,27.27725232,1000,15.74876046,2.325255578,-10.91843956,8.101037972,-2.561218172,27.42641761,-1.719254192,-11.65220436
20.61,-12.85201456,-21.36993334,1000,-24.32809719,25.74251142,26.89685982,1000,14.74487839,2.09960525,-10.75267379,8.930425534,-3.040013898,27.12876537,-1.723224142,-12.26360419
20.615,-12.76838726,-22.20427908,1000,-25.69446973,25.31300385,26.51613166,1000,13.73352176,1.85294839,-10.52851263,9.825473603,-3.57643331,26.82647018,-1.747745185,-12.8843307
20.62,-12.63982125,-23.06602576,1000,-27.14578198,24.87013275,26.13440427,1000,12.72289921,1.593700188,-10.24921611,10.79139368,-4.171371985,26.51760154,-1.78761249,-13.50431006
20.625,-12.46248484,-23.95593196,1000,-28.68298228,24.42032291,25.75066336,1000,11.72102685,1.331366477,-9.918974872,11.83323106,-4.824888634,26.20092995,-1.835429932,-14.11309928
20.63,-12.23259142,-24.87435072,1000,-30.30574523,23.97118002,25.36365445,1000,10.73567591,1.075919749,-9.542363368,12.95556442,-5.536103622,25.8763665,-1.882126135,-14.70034311
20.635,-11.94661059,-25.82115535,1000,-32.01240441,23.53103208,24.97187985,1000,9.774158936,0.837125076,-9.12376645,14.16220656,-6.303211133,25.54520513,-1.917586763,-15.25625157
20.64,-11.60148449,-26.79568918,1000,-33.79986746,23.10823748,24.57359941,1000,8.843139713,0.623874753,-8.666869292,15.45592492,-7.1234554,25.21003524,-1.931502491,-15.7719571
20.645,-11.19484141,-27.79674096,1000,-35.66349685,22.71026914,24.16693049,1000,7.948620872,0.443576965,-8.174306829,16.83819408,-7.993053118,24.87427169,-1.914456335,-16.23965951
20.65,-10.7252001,-28.82250853,1000,-37.59705805,22.34268736,23.75006175,1000,7.096057621,0.301647422,-7.647562392,18.30895245,-8.907197442,24.54136035,-1.859132314,-16.65261866
20.655,-10.19214519,-29.87052343,1000,-39.59269521,22.00821987,23.3215551,1000,6.29028456,0.201169622,-7.087120079,19.86635134,-9.860131995,24.21384495,-1.761434637,-17.00531862
20.66,-9.596430839,-30.93752876,1000,-41.64090942,21.70620481,22.88063604,1000,5.535363406,0.142799997,-6.492791176,21.50653858,-10.84526526,23.89256544,-1.621227824,-17.29369128
20.665,-8.939991866,-32.01935167,1000,-43.73081761,21.43258028,22.42735433,1000,4.834312789,0.124918412,-5.864108629,23.22353121,-11.85557238,23.57625352,-1.442440408,-17.51538394
20.67,-8.225876342,-33.11083876,1000,-45.85062446,21.18038463,21.96258038,1000,4.188790994,0.144017494,-5.200711155,25.00922455,-12.8841451,23.26157597,-1.232542203,-17.66999033
20.675,-7.45805243,-34.20587262,1000,-47.98783792,20.94057408,21.48791316,1000,3.598849088,0.195272724,-4.502567878,26.85360176,-13.92439409,22.94354619,-1.001657312,-17.75923965
20.68,-6.641110216,-35.29744534,1000,-50.12924864,20.70295308,21.00560187,1000,3.063317352,0.273198022,-3.77001773,28.74510647,-14.96995395,22.61616067,-0.761610751,-17.78659938
20.685,-5.780057513,-36.3777875,1000,-52.26068196,20.45708389,20.51840824,1000,2.58019212,0.372230371,-3.003813552,30.67099422,-16.01430439,22.27313107,-0.524958267,-17.75688963
20.69,-4.88026317,-37.4385439,1000,-54.36677652,20.19307615,20.02937731,1000,2.146679009,0.487082009,-2.205242522,32.61760963,-17.05036169,21.90856816,-0.304025241,-17.67611268
20.695,-3.947469898,-38.47100288,1000,-56.43095203,19.90220253,19.54152448,1000,1.759299964,0.612845881,-1.376262308,34.57066754,-18.07020559,21.51751089,-0.109995163,-17.55106561
20.7,-2.987776464,-39.46640134,1000,-58.4355155,19.57732629,19.05758734,1000,1.414178277,0.744909118,-0.519521156,36.51564,-19.0648899,21.09632541,0.047800076,-17.38876877
20.705,-2.007524727,-40.41632066,0,-60.36176833,19.21319415,18.57989038,1000,1.107315213,0.878825918,0.361776696,38.4383036,-20.02419091,20.64301286,0.16236626,-17.1959637
20.71,-1.013084006,-41.31316685,0,-62.19015992,18.80665204,18.11029845,1000,0.834755159,1.010296842,1.264089391,40.32542303,-20.93636469,20.15740157,0.229358798,-16.97880116
20.715,-0.010581187,-42.15070688,0,-63.90044385,18.35679164,17.65025459,1000,0.59270112,1.135301189,2.183748911,42.16547707,-21.78790347,19.64118921,0.2472045,-16.74268511
20.72,0.99437055,-42.92455529,0,-65.47194744,17.86499009,17.20088775,1000,0.377606417,1.250362246,3.117117191,43.94926518,-22.56349071,19.09780294,0.216993897,-16.49225061
20.725,1.996911878,-43.63244199,0,-66.8842167,17.33480134,16.76313982,1000,0.186194553,1.352852664,4.060691641,45.67022304,-23.24656651,18.53209976,0.142158929,-16.23147542
20.73,2.993119553,-44.27413938,0,-68.11801849,16.77167251,16.33784217,1000,0.015453958,1.441226601,5.011180261,47.32435487,-23.82054127,17.94994037,0.027988564,-15.96381016
20.735,3.980111522,-44.85115353,0,-69.15667696,16.18248905,15.92570921,1000,-0.137388286,1.515082452,5.965576145,48.90989635,-24.27044717,17.35769574,-0.118952751,-15.69227183
20.74,4.956041151,-45.36626863,0,-69.98793533,15.57498826,15.52726142,1000,-0.274880911,1.575045386,6.921214317,50.42677805,-24.58506798,16.76173884,-0.291455949,-15.41946821
20.745,5.919997994,-45.82297077,0,-70.60646931,14.95712022,15.1427191,1000,-0.399346846,1.622508042,7.875812846,51.87596793,-24.75966983,16.16797694,-0.482291288,-15.14758053
20.75,6.8718383,-46.22478738,0,-71.01431381,14.33643425,14.77190177,1000,-0.51287901,1.659297792,8.827488271,53.25878281,-24.79650508,15.58145737,-0.684763647,-14.87833672
20.755,7.81197709,-46.57466264,0,-71.22046036,13.71957282,14.41416806,1000,-0.617356785,1.687358445,9.774752342,54.57633531,-24.70429841,15.00609108,-0.893133729,-14.61301324
20.76,8.741181602,-46.87446874,0,-71.23981039,13.11193064,14.068414,1000,-0.714478237,1.708510948,10.71651798,55.82920341,-24.49701681,14.44453793,-1.102855079,-14.35246458
20.765,9.660388842,-47.12473242,0,-71.09166862,12.51750704,13.73313555,1000,-0.805789726,1.724308438,11.65211107,57.01732884,-24.19221721,13.89826787,-1.310613357,-14.09717022
20.77,10.57055607,-47.32463941,0,-70.79801154,11.93893796,13.4065513,1000,-0.892701226,1.735936559,12.58127598,58.14012262,-23.80927184,13.36777808,-1.514201071,-13.84729647
20.775,11.4725407,-47.472302,0,-70.38173574,11.37766275,13.08675488,1000,-0.976479967,1.744126027,13.50414922,59.19670411,-23.36769217,12.8529024,-1.712279229,-13.60275459
20.78,12.3670151,-47.56518981,0,-69.8650878,10.83419017,12.77186208,1000,-1.058230951,1.749097857,14.42118578,60.18616868,-22.88575825,12.35314618,-1.904073606,-13.36324732
20.785,13.25442176,-47.60057856,0,-69.26840992,10.3084116,12.46012804,1000,-1.138886925,1.750572922,15.33304657,61.10777363,-22.37958595,11.867988,-2.089059977,-13.12831474
20.79,14.13496853,-47.5759359,0,-68.60925716,9.799918653,12.15002182,1000,-1.219201667,1.747865252,16.24046786,61.96102014,-21.86261915,11.39711686,-2.266682179,-12.89736875
20.795,15.00865113,-47.4892167,0,-67.90186925,9.308285669,11.84025415,1000,-1.299748816,1.740062908,17.14412404,62.74565432,-21.34544034,10.9405855,-2.436126609,-12.66970973
20.8,15.87528864,-47.33905534,0,-67.1569487,8.833269914,11.52976627,1000,-1.3809325,1.726259462,18.04449811,63.46162013,-20.83578931,10.49886096,-2.59618858,-12.44453746
20.805,16.73456593,-47.12485214,0,-66.38171708,8.374898733,11.21769697,1000,-1.46300427,1.705772292,18.94178246,64.10900154,-20.33874039,10.07277109,-2.745254325,-12.22096305
20.81,17.58607648,-46.84676165,0,-65.58020544,7.93344388,10.9033428,1000,-1.546087168,1.678298543,19.83581852,64.68798014,-19.85700229,9.663362755,-2.881393928,-11.99803317
20.815,18.42937494,-46.50559963,0,-64.75372975,7.509299383,10.58612335,1000,-1.630201428,1.643973057,20.72609767,65.19882754,-19.39131641,9.271705493,-3.002546639,-11.77476645
20.82,19.26403228,-46.10268923,0,-63.90148253,7.102794583,10.26555124,1000,-1.715292243,1.603338227,21.61181322,65.64191547,-18.94092927,8.898671818,-3.106759394,-11.55019766
20.825,20.08967822,-45.63967917,0,-63.02116817,6.713986354,9.941218956,1000,-1.8012603,1.557259656,22.49193521,66.01772085,-18.50409488,8.544725492,-3.192441562,-11.32343351
20.83,20.90602928,-45.11836189,0,-62.10962317,6.342475503,9.612802418,1000,-1.887995224,1.506821296,23.3652968,66.32681296,-18.07856876,8.209755852,-3.258590876,-11.09371495
20.835,21.71290057,-44.54051557,0,-61.16336592,5.987284678,9.280080217,1000,-1.975397521,1.453232749,24.23067643,66.56982194,-17.66204562,7.892980899,-3.304958149,-10.86047012
20.84,22.5101907,-43.90779277,0,-60.17904102,5.646820784,8.942955777,1000,-2.063381119,1.397756651,25.08686183,66.74739246,-17.25249928,7.592940301,-3.332122586,-10.62333976
20.845,23.29784238,-43.22166366,0,-59.15373624,5.318921188,8.601470404,1000,-2.151871856,1.341658298,25.93268637,66.86013546,-16.84839693,7.307566402,-3.341471017,-10.38218146
20.85,24.07577765,-42.48340806,0,-58.08516917,5.00097001,8.255799437,1000,-2.240795087,1.286162376,26.76703931,66.90857842,-16.44878455,7.034324338,-3.335088539,-10.13704128
20.855,24.84383005,-41.69414483,0,-56.97175622,4.6900529,7.906233078,1000,-2.330066719,1.232413649,27.58885675,66.89313381,-16.0532577,6.77037876,-3.315592735,-9.888112747
20.86,25.60168037,-40.8548804,0,-55.81258131,4.383119236,7.553148944,1000,-2.419592031,1.181443232,28.39709522,66.81408076,-15.66184631,6.51275352,-3.285947236,-9.635695188
20.865,26.34880143,-39.96656694,0,-54.60729277,4.077131951,7.196983315,1000,-2.509267511,1.134149954,29.19067864,66.6715609,-15.27484411,6.258449643,-3.24927995,-9.380154219
20.87,27.08441295,-39.03015346,0,-53.35597155,3.76919552,6.838207793,1000,-2.59898383,1.09130339,29.96842626,66.46557546,-14.89263846,6.00452128,-3.208724029,-9.121890766
20.875,27.80745645,-38.04664002,0,-52.05900441,3.456658517,6.477309298,1000,-2.688644051,1.053560266,30.72899219,66.19600357,-14.51555907,5.748130566,-3.167284073,-8.86133065
20.88,28.51659401,-37.01712339,0,-50.71698962,3.137192112,6.1147733,1000,-2.778178059,1.021487255,31.47083263,65.86263266,-14.14377822,5.486597472,-3.127726747,-8.598915164
20.885,29.21023066,-35.94283414,0,-49.33068411,2.808847118,5.751070956,1000,-2.867559274,0.995574209,32.19221718,65.46520033,-13.77726429,5.217462279,-3.092495129,-8.335099514
20.89,29.88655106,-34.82515088,0,-47.90098025,2.470098289,5.386647825,1000,-2.956809636,0.976227672,32.89128278,65.00342653,-13.41578579,4.938572482,-3.063639406,-8.070344119
20.895,30.54356775,-33.6655866,0,-46.42890864,2.119880577,5.021910141,1000,-3.046003013,0.963741369,33.56612308,64.47703117,-13.05896432,4.64819225,-3.042757778,-7.805104491
20.9,31.17918268,-32.46574472,0,-44.91564209,1.757617219,4.657212294,1000,-3.135265903,0.958241968,34.21491102,63.88574079,-12.70635075,4.345126751,-3.030953462,-7.539822643
20.905,31.79125908,-31.22724592,0,-43.36250415,1.383237912,4.292845231,1000,-3.22477775,0.959613223,34.8360419,63.22928348,-12.35752704,4.028849171,-3.028807211,-7.274920444
20.91,32.37769825,-29.95163668,0,-41.77097694,0.99717841,3.929029116,1000,-3.314774766,0.967418499,35.42827288,62.50737707,-12.01221824,3.699601059,-3.036374941,-7.010800711
20.915,32.93651278,-28.64029103,0,-40.14271357,0.600352755,3.565909875,1000,-3.40555621,0.980819989,35.99084214,61.71971114,-11.67040977,3.358448992,-3.053215946,-6.74785417
20.92,33.46589417,-27.29432523,0,-38.47954738,0.194098585,3.203560695,1000,-3.497495108,0.998528636,36.52354526,60.86593647,-11.33244546,3.0072753,-3.078449631,-6.486475211
20.925,33.96427968,-25.91454156,0,-36.78348696,-0.219903052,2.841988195,1000,-3.591045327,1.018818735,37.02675358,59.94568097,-10.99908191,2.648680951,-3.110838966,-6.227077384
20.93,34.43041141,-24.50140483,0,-35.05669406,-0.639736595,2.481139853,1000,-3.686750597,1.039609642,37.50137164,58.95858462,-10.67149639,2.285804016,-3.148900145,-5.97011337
20.935,34.86338471,-23.05505208,0,-33.30144895,-1.063373248,2.120913173,1000,-3.785259471,1.058603254,37.94874269,57.90435026,-10.35125367,1.922082774,-3.191022812,-5.716103381
20.94,35.26267882,-21.57533847,0,-31.52010891,-1.488790141,1.761167519,1000,-3.887336332,1.073451451,38.37051566,56.78280552,-10.04023535,1.560997956,-3.235587964,-5.465662121
20.945,35.62815681,-20.06191446,0,-29.71507161,-1.914074684,1.401733367,1000,-3.993863289,1.08193222,38.76848044,55.59396033,-9.740548231,1.205824991,-3.281065273,-5.219513897
20.95,35.96002573,-18.51433058,0,-27.88874801,-2.337508408,1.042419312,1000,-4.105839032,1.082110954,39.14438159,54.33804993,-9.454419155,0.859418917,-3.326084956,-4.97850264
20.955,36.25876122,-16.93215513,0,-26.04355313,-2.757628397,0.683014952,1000,-4.224363193,1.07246085,39.49974107,53.01555708,-9.184097317,0.524059311,-3.36948093,-4.743583164
20.96,36.52500044,-15.31509234,0,-24.18191126,-3.17326496,0.323290278,1000,-4.350608585,1.051957341,39.83568391,51.62720693,-8.931771648,0.201345718,-3.410303786,-4.515794184
20.965,36.75942211,-13.66308769,0,-22.30627362,-3.58356271,-0.037011766,1000,-4.485779422,1.020145621,40.15278457,50.17394383,-8.699512197,-0.107866308,-3.447810515,-4.296208192
20.97,36.96263299,-11.97642691,0,-20.41914201,-3.987977046,-0.398181822,1000,-4.631064913,0.977181554,40.45095241,48.65691836,-8.489218837,-0.403481166,-3.481431967,-4.08587324
20.975,37.13508099,-10.255831,0,-18.52308599,-4.386258004,-0.760550882,1000,-4.787582665,0.923840494,40.72937862,47.07750891,-8.302558802,-0.686138757,-3.510733022,-3.88573628
20.98,37.27700253,-8.502550336,0,-16.6207466,-4.778418187,-1.124490814,1000,-4.956323545,0.861491423,40.98654189,45.4373872,-8.140881088,-0.957156215,-3.535370959,-3.6965642
20.985,37.38841144,-6.718451205,0,-14.7148212,-5.164694407,-1.490408188,1000,-5.13810858,0.792045678,41.22026761,43.73862228,-8.00510989,-1.218455269,-3.555067039,-3.518879751
20.99,37.46912775,-4.906091813,0,-12.80803537,-5.545505139,-1.858742953,1000,-5.333570395,0.717888814,41.42783041,41.98381054,-7.895627307,-1.472480543,-3.569581974,-3.352919427
20.995,37.51884373,-3.068784697,0,-10.90311126,-5.921405307,-2.229973054,1000,-5.543180812,0.64179369,41.60610404,40.1762168,-7.812160943,-1.722097537,-3.578690187,-3.198667386
21,37.53722258,-1.210642955,0,-9.002734796,-6.293046559,-2.604636383,1000,-5.767275217,0.566816883,41.7517575,38.31991395,-7.753682955,-1.970477959,-3.582145118,-3.055880326
21.005,37.5240196,0.663401075,0,-7.109543734,-6.661129869,-2.9833525,1000,-6.006066277,0.496155566,41.86149691,36.41989799,-7.718355287,-2.220944843,-3.579634729,-2.924088061
21.01,37.47920908,2.547599325,0,-5.22614535,-7.026333545,-3.366823515,1000,-6.259673706,0.432969861,41.93232324,34.48216867,-7.703526444,-2.476776511,-3.570730759,-2.802631884
21.015,37.40310228,4.435426219,0,-3.355180285,-7.389235174,-3.755820558,1000,-6.528147651,0.380186038,41.96178634,32.51375555,-7.705809249,-2.740993114,-3.554839792,-2.690714409
21.02,37.29644085,6.319637415,0,-1.499429734,-7.750259752,-4.151169043,1000,-6.811503366,0.3402958,41.94822319,30.52269776,-7.721221786,-3.016157317,-3.531173384,-2.587453647
21.025,37.16045509,8.192336366,0,0.338034508,-8.109673253,-4.553721183,1000,-7.109757087,0.315185474,41.89095505,28.51798969,-7.745378459,-3.304220209,-3.498766827,-2.491944537
21.03,36.99688644,10.04505015,0,2.153684638,-8.467614336,-4.964327193,1000,-7.422960083,0.306027907,41.79041659,26.50949881,-7.773706306,-3.606432957,-3.456529976,-2.403320317
21.035,36.80797238,11.8688044,0,3.9433641,-8.824133586,-5.383817938,1000,-7.751224357,0.313250165,41.64819494,24.50787367,-7.801668628,-3.923315168,-3.403295773,-2.32079717
21.04,36.59639886,13.65418761,0,5.70213704,-9.179209338,-5.812994502,1000,-8.094747909,0.336591371,41.46696311,22.5244631,-7.824956716,-4.254677019,-3.337844844,-2.243708788
21.045,36.36522765,15.39138645,0,7.424173178,-9.532725633,-6.252617797,1000,-8.453837802,0.375234539,41.2503156,20.57127257,-7.839618969,-4.599679105,-3.258902056,-2.171541877
21.05,36.11780693,17.07019808,0,9.102687657,-9.884417096,-6.70339579,1000,-8.828936801,0.427985712,41.00253407,18.66094528,-7.842117883,-4.956915372,-3.165110624,-2.103978327
21.055,35.85768781,18.68003351,0,10.72993956,-10.23379211,-7.165969216,1000,-9.220643544,0.493451845,40.72833821,16.80675715,-7.82932994,-5.324495952,-3.054990883,-2.040931021
21.06,35.58855484,20.20993957,0,12.29724999,-10.58005219,-7.640899295,1000,-9.629729865,0.570185026,40.43266097,15.02258881,-7.798561099,-5.700120682,-2.926894873,-1.982574364
21.065,35.31417162,21.64868009,0,13.79502697,-10.92203957,-8.128662759,1000,-10.05716024,0.656767502,40.12048442,13.32282624,-7.747632554,-6.081139396,-2.77898233,-1.929370439
21.07,35.03831925,22.9849355,0,15.21278832,-11.2582244,-8.629653657,1000,-10.50409999,0.751820862,39.79672879,11.72210788,-7.675096597,-6.464598479,-2.609229087,-1.882076982
21.075,34.76469397,24.20765404,0,16.53919116,-11.58674242,-9.144190112,1000,-10.97192452,0.853949211,39.46615614,10.23485649,-7.580594905,-6.847290883,-2.415480405,-1.841750556
21.08,34.49673466,25.3065427,0,17.76208016,-11.90548435,-9.672522122,1000,-11.46222996,0.961644329,39.13323761,8.874583854,-7.465329294,-7.225837512,-2.195552104,-1.809748063
21.085,34.23735952,26.27265645,0,18.86858225,-12.21222082,-10.21483738,1000,-11.97684037,1.073209506,38.80192056,7.652994038,-7.332576629,-7.596818727,-1.947361388,-1.787726473
21.09,33.98863031,27.09904104,0,19.84526761,-12.50474155,-10.7712743,1000,-12.51781644,1.186748441,38.47528521,6.578950545,-7.188196314,-7.956957734,-1.669051644,-1.777636671
21.095,33.75144315,27.78138757,0,20.67840655,-12.78098359,-11.34193641,1000,-13.08746945,1.300223396,38.15519775,5.65746099,-7.041071221,-8.303313574,-1.359088349,-1.781720932
21.1,33.52534331,28.31859344,0,21.35436274,-13.03912678,-11.92691152,1000,-13.68838364,1.411542799,37.84209569,4.888922088,-6.903320941,-8.633422573,-1.016301313,-1.802513065
21.105,33.30846013,28.71312382,0,21.86025135,-13.27764437,-12.52629198,1000,-14.32343574,1.518632539,37.53493703,4.268747293,-6.79003717,-8.945333412,-0.639867055,-1.842833322
21.11,33.09758102,28.97108554,0,22.18497185,-13.49530845,-13.14019553,1000,-14.99580657,1.619477578,37.23132992,3.787474491,-6.718335502,-9.23753941,-0.229240097,-1.905774123
21.115,32.88837695,29.10199791,0,22.32061594,-13.69114965,-13.76878102,1000,-15.70897374,1.712117547,36.9278404,3.431344043,-6.705710407,-9.508818102,0.215954545,-1.994672551
21.12,32.67574692,29.11829479,0,22.2640984,-13.86438759,-14.41226766,1000,-16.46671214,1.794616582,36.62041256,3.183233866,-6.767881401,-9.758031115,0.696053892,-2.113087231
21.125,32.45418086,29.03459843,0,22.01870083,-14.01433598,-15.07094813,1000,-17.27307647,1.865022783,36.30480494,3.023772092,-6.916489287,-9.983892266,1.211497372,-2.264763272
21.13,32.21806087,28.86684067,0,21.5951188,-14.14030009,-15.74519773,1000,-18.13237003,1.921334772,35.97696496,2.932457608,-7.157141368,-10.18473612,1.762958633,-2.453587833
21.135,31.96196423,28.63132079,0,21.01183515,-14.24148156,-16.43547983,1000,-19.04908114,1.961486836,35.63339293,2.888777024,-7.488119405,-10.35832089,2.351454776,-2.683519146
21.14,31.68100601,28.34374418,0,20.29323202,-14.31689932,-17.14234669,1000,-20.02779777,1.983373783,35.27150584,2.873350798,-7.901387205,-10.5017068,2.978425106,-2.958500638
21.145,31.37119069,28.01823987,1000,19.46716691,-14.36532886,-17.86643411,1000,-21.07308821,1.984913637,34.88994314,2.869126008,-8.384003279,-10.61123102,3.645779412,-3.282348919
21.15,31.02973901,27.66652184,1000,18.56108414,-14.38525443,-18.60844531,1000,-22.18936261,1.964104407,34.48877266,2.862447027,-8.921069114,-10.68257378,4.355918595,-3.658634469
21.155,30.65535322,27.29745071,1000,17.59878282,-14.37483382,-19.36911514,1000,-23.38071155,1.919086761,34.06953357,2.843718043,-9.498336467,-10.71093596,5.111723828,-4.090558115
