time,thigh_pitch_lt_deg,shank_pitch_lt_deg,contact_lt,foot_pitch_lt_deg,thigh_pitch_rt_deg,shank_pitch_rt_deg,contact_rt,foot_pitch_rt_deg,lumbar_flexion_deg,hip_flexion_lt_deg,knee_flexion_lt_deg,ankle_dorsiflexion_lt_deg,hip_flexion_rt_deg,knee_flexion_rt_deg,ankle_dorsiflexion_rt_deg
4.715,-10.05237546,-9.523283818,1000,-2.774198433,20.59087419,-19.25502612,0,-22.27963896,3.511939129,-10.69205967,-0.225035711,6.586204569,20.08087038,39.74940879,-3.201997301
4.72,-10.94405342,-9.773088198,1000,-2.858566794,20.87882758,-17.22443946,0,-20.18913016,3.534934367,-11.53242076,-0.850589928,6.74903697,20.46956402,37.9332979,-3.111348179
4.725,-11.8503829,-10.02689434,1000,-2.943366586,21.13303552,-15.15035054,0,-18.0788155,3.550048367,-12.38327172,-1.487111026,6.914723049,20.82774956,36.03722541,-3.045177159
4.73,-12.77083938,-10.28498945,1000,-3.028788263,21.3545772,-13.03520926,0,-15.95148982,3.55663929,-13.24342863,-2.1339246,7.083286622,21.15663891,34.06778855,-3.003871428
4.735,-13.70413168,-10.54777026,1000,-3.115074192,21.54539045,-10.88220946,0,-13.81003901,3.553980048,-14.11093531,-2.789489675,7.25483337,21.45838309,32.03347806,-2.987113481
4.74,-14.64812238,-10.81572429,1000,-3.202525105,21.70832695,-8.695419437,0,-11.65744484,3.541324579,-14.98308326,-3.451342399,7.429521147,21.7360764,29.94465271,-2.993782655
4.745,-15.5997974,-11.08940507,1000,-3.291505917,21.84717503,-6.47989977,0,-9.49678955,3.517984333,-15.85646672,-4.116085865,7.607525374,21.99373617,27.81343364,-3.021870266
4.75,-16.55530168,-11.3694034,1000,-3.382454219,21.96663092,-4.24180424,0,-7.331254186,3.483409022,-16.72709077,-4.779442131,7.788999243,22.23623096,25.65352434,-3.068400941
4.755,-17.51005476,-11.65631878,1000,-3.475888646,22.07219476,-1.988459497,0,-5.164121767,3.437313815,-17.59058835,-5.436379203,7.974035577,22.46908607,23.47995722,-3.129373074
4.76,-18.45894335,-11.95073478,1000,-3.572419683,22.16998942,0.271556055,0,-2.998784504,3.379768333,-18.44245934,-6.081308398,8.162631727,22.69824601,21.30881769,-3.199697094
4.765,-19.39658761,-12.25320032,1000,-3.672758898,22.26650674,2.528342883,0,-0.838791029,3.311260307,-19.27833947,-6.708349256,8.354662969,22.92978483,19.15696816,-3.273178869
4.77,-20.31766056,-12.56422086,1000,-3.777726159,22.36828542,4.770642752,0,1.312068951,3.23274801,-20.09429016,-7.311641705,8.549869229,23.16956042,17.04176911,-3.342571257
4.775,-21.21722222,-12.88426159,1000,-3.888252718,22.48153477,6.985865158,0,3.449533645,3.145703935,-20.88707909,-7.885667385,8.747858204,23.42282188,14.98077422,-3.399830462
4.78,-22.09102193,-13.21375828,1000,-4.005379724,22.61172768,9.160215038,0,5.568486974,3.052169336,-21.65442947,-8.425539984,8.948119838,23.6937734,12.9913604,-3.436612745
4.785,-22.9357291,-13.55313654,1000,-4.130250049,22.76320494,11.27894532,0,7.662455932,2.954817649,-22.39521632,-8.927226397,9.150054934,23.98512647,11.0902782,-3.445004687
4.79,-23.74906141,-13.90283097,1000,-4.264092386,22.93884727,13.32670301,0,9.723103364,2.856995304,-23.10957471,-9.387675139,9.353009173,24.2977105,9.293166596,-3.418343407
4.795,-24.52980066,-14.26330268,1000,-4.408198891,23.13987993,15.28792029,0,11.7398489,2.762703029,-23.79889146,-9.804841846,9.556309816,24.6302363,7.614108371,-3.351942995
4.8,-25.27770905,-14.63504876,1000,-4.563899064,23.36587463,17.14720454,0,13.69975866,2.676471932,-24.46566523,-10.17762558,9.759296379,24.97931603,6.065328225,-3.243549177
4.805,-25.99337189,-15.01861026,1000,-4.732533768,23.61500552,18.88967164,0,15.58774844,2.603129568,-25.11324043,-10.5057308,9.961346765,25.33982584,4.657166823,-3.093442539
4.81,-26.67799819,-15.41456887,1000,-4.915440157,23.88452826,20.50119205,0,17.38707249,2.547502517,-25.74547112,-10.78949172,10.16188036,25.70555365,3.398363481,-2.904195732
4.815,-27.33320758,-15.82353483,1000,-5.113951305,24.17131732,21.96868898,0,19.08000526,2.514090514,-26.36635598,-11.02968381,10.36033707,26.06994305,2.296367922,-2.680298236
4.82,-27.96083265,-16.24613368,1000,-5.329414409,24.47229648,23.28056237,0,20.64860065,2.506766513,-26.97971605,-11.22734369,10.55613625,26.42671405,1.357442659,-2.427831713
4.825,-28.56274675,-16.6830009,1000,-5.563222195,24.78459812,24.42720018,0,22.07547472,2.528533051,-27.58895067,-11.38360044,10.74863034,26.770159,0.58639655,-2.154211198
4.83,-29.14071159,-17.13478839,1000,-5.816854404,25.10542517,25.40149816,0,23.34459808,2.581339922,-28.19685617,-11.49951245,10.93705992,27.09509695,-0.014002776,-1.867936957
4.835,-29.69622919,-17.60218074,1000,-6.091928304,25.43172418,26.19929689,0,24.44206434,2.66596177,-28.80547018,-11.57590012,11.12050878,27.39663118,-0.443734286,-1.578300838
4.84,-30.23038212,-18.08591377,1000,-6.390253957,25.7597939,26.81966286,0,25.35684303,2.781922501,-29.41590063,-11.61316747,11.29785603,27.66985191,-0.706157854,-1.294955515
4.845,-30.74367587,-18.5867849,1000,-6.713890817,26.08494885,27.26499539,0,26.0814975,2.927448453,-30.02813173,-11.6111383,11.46771884,27.90960567,-0.80843758,-1.027340453
4.85,-31.2359054,-19.1056493,1000,-7.065199778,26.40139605,27.54097696,0,26.61268637,3.099457317,-30.6408389,-11.56893449,11.62838746,28.11048096,-0.761608578,-0.784151168
4.855,-31.70607302,-19.64340545,1000,-7.446895447,26.70237629,27.65635158,0,26.95133718,3.293606315,-31.25126958,-11.48491859,11.77775266,28.26705117,-0.580221073,-0.572946504
4.86,-32.15237516,-20.20097617,1000,-7.862086007,26.9805173,27.62252873,0,27.10240665,3.504438674,-31.85525439,-11.35670969,11.91324369,28.37427818,-0.281625927,-0.399979631
4.865,-32.57225177,-20.7792849,1000,-8.314295222,27.22835837,27.45306128,0,27.07425396,3.725613579,-32.44734205,-11.18126287,12.03178351,28.4280318,0.11499896,-0.270281399
4.87,-32.96248765,-21.3792267,1000,-8.807462454,27.43897265,27.1630482,0,26.87776294,3.950180752,-33.02100351,-10.95499553,12.12976849,28.42564777,0.589741531,-0.187917769
4.875,-33.31934941,-22.0016441,1000,-9.345942878,27.60652676,26.76849649,0,26.52544039,4.170949655,-33.5689467,-10.6739312,12.20305699,28.36628475,1.122975769,-0.156234862
4.88,-33.63873937,-22.64731135,1000,-9.934479569,27.72671173,26.28567175,0,26.0307077,4.380961526,-34.08351793,-10.33383907,12.24700248,28.25101854,1.696243525,-0.17790645
4.885,-33.91634684,-23.31693881,1000,-10.57819397,27.79704654,25.73046603,0,25.40747697,4.574006465,-34.55705844,-9.930341793,12.2564996,28.08278905,2.29301433,-0.254729652
4.89,-34.14777486,-24.01116367,1000,-11.2824443,27.81704214,25.11781181,0,24.6700886,4.74517913,-34.98225748,-9.459008635,12.22612713,27.86620476,2.899314773,-0.387120703
4.895,-34.32862734,-24.73054212,1000,-12.05273468,27.78823474,24.46120319,0,23.83287076,4.891324027,-35.35235495,-8.915405746,12.15024332,27.60735032,3.504185476,-0.574127055
4.9,-34.4545513,-25.47555895,1000,-12.89462186,27.714066,23.77231358,0,22.91003416,5.011365839,-35.66120262,-8.295090436,12.02311021,27.31353683,4.099941785,-0.813193507
4.905,-34.52124019,-26.24662108,1000,-13.81357885,27.59963658,23.06066576,1000,21.91517852,5.106413613,-35.90319018,-7.593600142,11.83903095,26.99305654,4.68230345,-1.100340721
4.91,-34.52441536,-27.04403902,1000,-14.81485752,27.4513713,22.33340148,1000,20.86022805,5.17965197,-36.07312576,-6.806441195,11.59246286,26.65491411,5.250368538,-1.43098818
4.915,-34.45983831,-27.86800564,1000,-15.90334967,27.27657936,21.59520352,1000,19.75507608,5.235973228,-36.16610531,-5.929122022,11.27812246,26.30849379,5.806343711,-1.800194491
4.92,-34.32336934,-28.71857702,1000,-17.08344528,27.08286757,20.84840243,1000,18.60808317,5.281398941,-36.17742207,-4.957241955,10.89108554,25.96305214,6.354949219,-2.202205043
4.925,-34.11106517,-29.59566334,1000,-18.35886822,26.87738468,20.0933587,1000,17.42704922,5.322388111,-36.10258804,-3.886618926,10.42691798,25.62694184,6.902378436,-2.629781427
4.93,-33.81934633,-30.49903107,1000,-19.732501,26.66614149,19.32910113,1000,16.22062441,5.365182243,-35.93753522,-2.71347894,9.881833042,25.30677263,7.455056962,-3.07334562
4.935,-33.44527451,-31.42831257,1000,-21.20620891,26.45362402,18.55407559,1000,14.9992146,5.415242859,-35.67899433,-1.43475047,9.252864528,25.00676053,8.018536561,-3.520753059
4.94,-32.98688803,-32.38302101,1000,-22.78064358,26.24270621,17.76685235,1000,13.77500835,5.476811823,-35.32496011,-0.048415195,8.538080723,24.72834369,8.596667218,-3.957940608
4.945,-32.44352991,-33.36258141,1000,-24.45506659,26.03482128,16.96666586,1000,12.56117422,5.552562696,-34.87509973,1.446160427,7.736812486,24.47016458,9.191149926,-4.370299127
4.95,-31.81609808,-34.36637185,1000,-26.22714405,25.83039154,16.15377876,1000,11.37082261,5.643275171,-34.33093446,3.047980484,6.84994518,24.22858659,9.801524954,-4.744176948
4.955,-31.10719695,-35.39373222,1000,-28.09276297,25.62947764,15.32964239,1000,10.21619903,5.747598562,-33.69576993,4.754239146,5.880183288,23.99875823,10.4256377,-5.067997185
4.96,-30.32121404,-36.44392684,1000,-30.04589958,25.43240809,14.49685438,1000,9.108428912,5.862117614,-32.97460158,6.560168334,4.832237438,23.77579985,11.06038144,-5.332630819
4.965,-29.46421306,-37.51604679,1000,-32.07850532,25.23999574,13.65896682,1000,8.057490623,5.981770355,-32.1739629,8.459009821,3.712939546,23.55558585,11.70226882,-5.531360485
4.97,-28.54350022,-38.60883639,1000,-34.18051065,25.05321022,12.8202229,1000,7.072161413,6.100595041,-31.30163694,10.44224339,2.531158177,23.33482893,12.34758563,-5.659735937
4.975,-27.56700326,-39.72048245,1000,-36.33992642,24.87252541,11.98527461,1000,6.159862211,6.212558914,-30.36618749,12.49998287,1.297566829,23.11075768,12.99222913,-5.715435952
4.98,-26.54268235,-40.84840315,1000,-38.54305681,24.69726403,11.15891237,1000,5.326478753,6.312165116,-29.3763704,14.62137409,0.024278648,22.88081339,13.63143925,-5.698099605
4.985,-25.47807486,-41.98902864,1000,-40.77482426,24.52529486,10.34583219,1000,4.576230794,6.394800931,-28.34058799,16.79489062,-1.275647468,22.64260991,14.25968601,-5.609106843
4.99,-24.37999981,-43.13760612,1000,-43.01912613,24.35317718,9.550435263,1000,3.911449627,6.456801047,-27.26639774,19.00853378,-2.588690217,22.3941791,14.87079417,-5.451476547
4.995,-23.2545052,-44.28804938,1000,-45.25926482,24.17659546,8.776637493,1000,3.332509417,6.495418987,-26.16025317,21.24986006,-3.90137136,22.13422513,15.45823286,-5.229653606
5,-22.10699578,-45.43297074,1000,-47.47831458,23.99085409,8.027692455,1000,2.838028564,6.508934597,-25.02752383,23.5060091,-5.200472328,21.86211106,16.01545672,-4.949071754
5.005,-20.9424049,-46.56395291,1000,-49.65932445,23.7914437,7.306058483,1000,2.424881135,6.496828112,-23.8726546,25.76389379,-6.472832103,21.57778256,16.53639352,-4.615978948
5.01,-19.76529226,-47.67187284,1000,-51.78561313,23.57459841,6.613351491,1000,2.0880026,6.459934717,-22.69933574,28.01047837,-7.705157183,21.28175219,17.01598934,-4.237570526
5.015,-18.57979023,-48.74723022,1000,-53.84116516,23.33761794,5.950389755,1000,1.820222201,6.400545374,-21.51060003,30.2331626,-8.88391037,20.97499753,17.45053337,-3.822183937
5.02,-17.3894713,-49.78050328,1000,-55.81076691,23.0788866,5.317268868,1000,1.612526839,6.322396693,-20.30889519,32.42020707,-9.995092693,20.65870487,17.83770122,-3.379112295
5.025,-16.1972271,-50.76251423,1000,-57.6800728,22.79770896,4.713435572,1000,1.455124386,6.230417628,-19.09618838,34.5610779,-11.02415408,20.33396201,18.17643579,-2.91764675
5.03,-15.00520398,-51.68476112,0,-59.4356471,22.494108,4.137758403,1000,1.338678762,6.130257312,-17.87411555,36.64664004,-11.95618351,20.0015186,18.46680176,-2.445969368
5.035,-13.81482888,-52.53966508,0,-61.06494149,22.16865042,3.588626141,1000,1.254811505,6.027688696,-16.64417789,38.66916011,-12.77642566,19.6616684,18.70983766,-1.970798249
5.04,-12.62698026,-53.32070273,0,-62.55619562,21.82226307,3.064074959,1000,1.19590748,5.927911574,-15.40795369,40.62209088,-13.4711354,19.31425346,18.90735662,-1.497729204
5.045,-11.44231226,-54.0224777,0,-63.89822097,21.45603614,2.561936589,1000,1.154990271,5.834911334,-14.16728743,42.49972321,-14.0286064,18.95877479,19.06169356,-1.031514298
5.05,-10.26167857,-54.64074527,0,-65.08014265,21.07109467,2.080003397,1000,1.125925728,5.751107102,-12.92447515,44.29677678,-14.44031497,18.59458768,19.17547883,-0.576030103
5.055,-9.086507378,-55.17238027,0,-66.09122649,20.66854369,1.616190973,1000,1.103600496,5.677311533,-11.68234399,46.00805325,-14.70204738,18.22114643,19.25145295,-0.134256496
5.06,-7.918969538,-55.61530176,0,-66.92132715,20.24943029,1.168673136,1000,1.08387735,5.612976822,-10.4441895,47.62830027,-14.81496529,17.83816022,19.29229354,0.29156399
5.065,-6.761915967,-55.96843073,0,-67.56223218,19.81470729,0.735969831,1000,1.063493773,5.556610343,-9.213608373,49.15236129,-14.78616931,17.44560513,19.30046856,0.699766166
5.07,-5.618657402,-56.23165096,0,-68.00897512,19.36520824,0.316982824,1000,1.040008668,5.506191619,-7.994282997,50.57548833,-14.62820708,17.04364544,19.27813785,1.089200629
5.075,-4.492703824,-56.4056633,0,-68.26068419,18.90163256,-0.089010191,1000,1.011770296,5.459465077,-6.789779878,51.89357645,-14.35770607,16.63253179,19.22709301,1.459224618
5.08,-3.387529813,-56.49178111,0,-68.32106213,18.42453872,-0.482394923,1000,0.977806142,5.414078208,-5.603370318,53.10328475,-13.99361802,16.21253818,19.14873003,1.809634615
5.085,-2.306370195,-56.49176729,0,-68.19832556,17.93435774,-0.863282277,1000,0.937712232,5.367636613,-4.43785845,54.2021293,-13.55550059,15.78396382,19.04406289,2.14060574
5.09,-1.25202871,-56.40767523,0,-67.90451401,17.43143752,-1.231590763,1000,0.891539749,5.317775059,-3.295433817,55.18853281,-13.06215114,15.34716768,18.91379385,2.452635667
5.095,-0.226700799,-56.24168601,0,-67.45430135,16.91610077,-1.58713756,1000,0.839682657,5.262288423,-2.17755896,56.0618365,-12.53067601,14.90259829,18.75841382,2.74648567
5.1,0.768173191,-55.99596617,0,-66.86359073,16.38869303,-1.929728524,1000,0.782781171,5.199324315,-1.084919329,56.82229274,-11.97594903,14.45077765,18.57830073,3.023126689
5.105,1.73201562,-55.67255914,0,-66.14819238,15.84961577,-2.259235493,1000,0.721634638,5.127568989,-0.017421055,57.47104955,-11.41038227,13.99225647,18.37380183,3.283678752
5.11,2.665139826,-55.27331631,0,-65.32279762,15.29934702,-2.575652112,1000,0.657123308,5.046371878,1.025735849,58.01009374,-10.84392859,13.52755875,18.1452984,3.529344127
5.115,3.568697354,-54.79986627,0,-64.40033608,14.73845017,-2.879125851,1000,0.590141877,4.955796025,2.045915982,58.44215041,-10.28424352,13.05712408,17.89325498,3.76134356
5.12,4.444539976,-54.25362061,0,-63.3916933,14.16757013,-3.169967049,1000,0.521548107,4.856586712,3.044849804,58.77053295,-9.736940402,12.58126161,17.618252,3.980863922
5.125,5.295047422,-53.63580956,0,-62.3057117,13.58741722,-3.448636736,1000,0.452123861,4.750086529,4.024421842,58.99898745,-9.205892102,12.10010511,17.32100018,4.189016134
5.13,6.122944892,-52.9475401,0,-61.1493769,12.99873573,-3.71572249,1000,0.382550964,4.638102827,4.986483652,59.1315481,-8.69353753,11.61357772,17.00233774,4.386811986
5.135,6.931106345,-52.18986714,0,-59.92811551,12.402259,-3.971914289,1000,0.313399617,4.522729667,5.932708193,59.17238916,-8.201181122,11.12139146,16.66321954,4.575166501
5.14,7.722340908,-51.36386894,0,-58.64614053,11.79866209,-4.21798105,1000,0.245117816,4.406150575,6.864474404,59.1256638,-7.729270145,10.62308296,16.30470453,4.75491055
5.145,8.499192062,-50.47070161,0,-57.30681485,11.18851879,-4.454750584,1000,0.178025307,4.290474701,7.782766161,58.9953351,-7.277674414,10.11805064,15.92794155,4.926811571
5.15,9.26377091,-49.51163892,0,-55.9129873,10.57226122,-4.683097736,1000,0.112314609,4.177620207,8.688094649,58.78502816,-6.845931929,9.605583874,15.5341486,5.091601659
5.155,10.01761889,-48.48809434,0,-54.46727282,9.9501572,-4.903936948,1000,0.048058731,4.069246132,9.580433835,58.49789876,-6.433447822,9.084894654,15.12459426,5.250005882
5.16,10.76160867,-47.40162769,0,-52.97226181,9.322302068,-5.118214314,1000,-0.01477776,3.966720875,10.45919028,58.13653086,-6.039639047,8.555160699,14.70057588,5.402762157
5.165,11.49590512,-46.25393629,0,-51.43065375,8.688619699,-5.326896208,1000,-0.076315825,3.871107925,11.32323927,57.70288655,-5.664026651,8.015583661,14.26338881,5.550639009
5.17,12.21991664,-45.04682973,0,-49.8453224,8.048874774,-5.530953828,1000,-0.136742023,3.783175556,12.17094081,57.19823871,-5.306289326,7.465450768,13.8142924,5.694436319
5.175,12.93225961,-43.78218866,0,-48.21929715,7.402692063,-5.731344712,1000,-0.196283064,3.70342654,13.0001443,56.62310857,-4.966262296,6.90418121,13.35447281,5.834979502
5.18,13.63078868,-42.46190886,0,-46.55568397,6.749578608,-5.928992605,1000,-0.255179793,3.632106606,13.80825234,55.97725632,-4.643906206,6.331371343,12.88500332,5.973105102
5.185,14.31272662,-41.08783566,0,-44.8575413,6.088954727,-6.124768269,1000,-0.313668763,3.569169686,14.59240057,55.25976002,-4.339255243,5.746865318,12.40681378,6.109634769
5.19,14.97482796,-39.66169649,0,-43.1277395,5.42018383,-6.319472673,1000,-0.371966147,3.514291469,15.34960096,54.46912611,-4.052360683,5.150752798,11.92066471,6.2453478
5.195,15.61354359,-38.18503319,0,-41.36882249,4.742601187,-6.513830667,1000,-0.430262168,3.466957036,16.07679533,53.6033954,-3.783246888,4.543275106,11.42713792,6.380955988
5.2,16.22516056,-36.65913732,0,-39.58288265,4.055547341,-6.70849054,1000,-0.48872254,3.426612048,16.77081408,52.66022654,-3.531875063,3.924666745,10.92664567,6.517082542
5.205,16.80594528,-35.08500477,0,-37.77145352,3.358404732,-6.904034511,1000,-0.547494685,3.39284205,17.42830989,51.63699595,-3.298106659,3.294974705,10.41946255,6.654253654
5.21,17.35229839,-33.46331621,0,-35.93543733,2.650640497,-7.100997071,1000,-0.606719168,3.365474132,18.04578444,50.530927,-3.081674218,2.653966961,9.905778989,6.792898975
5.215,17.86089872,-31.79444772,0,-34.07507328,1.931852967,-7.299888313,1000,-0.666538644,3.344545777,18.61973715,49.33923456,-2.882159391,2.001184793,9.385770889,6.93336494
5.22,18.3288198,-30.0785111,0,-32.18995356,1.201812989,-7.501217787,1000,-0.727101813,3.330162327,19.14690014,48.05927181,-2.698977515,1.336110647,8.859672643,7.075938791
5.225,18.75359657,-28.31542284,0,-30.27908498,0.460490951,-7.705519829,1000,-0.788567078,3.32231258,19.62447556,46.68866378,-2.531364062,0.658378115,8.327844197,7.220878526
5.23,19.13322359,-26.50499441,0,-28.34099185,-0.291931941,-7.913375452,1000,-0.851103994,3.32070046,20.05030119,45.22540925,-2.37836516,-0.032038517,7.790824542,7.368444782
5.235,19.46608173,-24.64704421,0,-26.37384569,-1.055065406,-8.125427233,1000,-0.914898659,3.324642616,20.42289017,43.6679475,-2.238821111,-0.734703202,7.249368596,7.518923462
5.24,19.75083079,-22.74152712,0,-24.37562325,-1.828319969,-8.342387001,1000,-0.980152929,3.333057295,20.74135428,42.01522097,-2.111351927,-1.448688758,6.704468993,7.672647371
5.245,19.98630925,-20.78867627,0,-22.3442813,-2.610925926,-8.565038784,1000,-1.047084415,3.344536422,21.00526226,40.26676317,-1.994345537,-2.172630255,6.157362433,7.830011143
5.25,20.17147087,-18.7891512,0,-20.27793669,-3.401954507,-8.794235946,1000,-1.115928052,3.35748914,21.2144839,38.42282534,-1.885950408,-2.904837292,5.609525488,7.991476848
5.255,20.30538477,-16.74418458,0,-18.17504119,-4.200342999,-9.030894335,1000,-1.186941247,3.370300054,21.36909392,36.4845528,-1.784074633,-3.64342072,5.062657759,8.157569205
5.26,20.38730019,-14.65572604,0,-16.03455686,-5.004921947,-9.275979831,1000,-1.260413969,3.381461087,21.46936891,34.45419958,-1.686400615,-4.386399818,4.518652852,8.328858236
5.265,20.41675467,-12.5265847,0,-13.85612967,-5.814442571,-9.530492153,1000,-1.336679876,3.389653857,21.51587362,32.33535685,-1.590411373,-5.131771223,3.979560913,8.505934808
5.27,20.39372556,-10.36057118,0,-11.64026406,-6.627591189,-9.79544196,1000,-1.416131807,3.393789601,21.50962293,30.13319304,-1.493430012,-5.877542247,3.44755204,8.689372895
5.275,20.31881852,-8.162638815,0,-9.388480057,-7.442990983,-10.07182544,1000,-1.499239624,3.393021643,21.45229302,27.85469265,-1.392651027,-6.62174784,2.92488579,8.879685491
5.28,20.19350452,-5.939027145,0,-7.103465588,-8.259187407,-10.36060432,1000,-1.586567491,3.386751643,21.34646105,25.50890742,-1.285165599,-7.362474043,2.413898591,9.077284923
5.285,20.02039028,-3.697395961,0,-4.789227169,-9.07461695,-10.66269145,1000,-1.678792277,3.374642218,21.19585095,23.10720072,-1.167988109,-8.097887574,1.917010834,9.282446714
5.29,19.80350402,-1.446932643,0,-2.451237667,-9.887567337,-10.97894305,1000,-1.776718024,3.356632275,21.00556944,20.66347188,-1.038094134,-8.826268697,1.436747706,9.495281661
5.295,19.5485684,0.801594304,0,-0.096592067,-10.69614484,-11.31015182,1000,-1.881288779,3.332935702,20.78231505,18.19433779,-0.892505088,-9.546042083,0.975755551,9.715710428
5.3,19.26322837,3.035868517,0,2.265833465,-11.4982751,-11.65704031,1000,-1.993598633,3.30402277,20.53452455,15.71923897,-0.728448559,-10.25582411,0.536790123,9.943441484
5.305,18.95719217,5.242159025,0,4.625236929,-12.29174712,-12.02024966,1000,-2.114901083,3.27061196,20.2724003,13.26043882,-0.543589533,-10.95450553,0.122663861,10.17794661
5.31,18.64220318,7.405513237,0,6.96879217,-13.07430235,-12.40032831,1000,-2.24660736,3.233678048,20.00774356,10.84288492,-0.336264887,-11.64136802,-0.263846272,10.4184487
5.315,18.33177604,9.509992207,0,9.281643389,-13.84374671,-12.79772813,1000,-2.390291214,3.194458192,19.75355725,8.493879889,-0.105668588,-12.31618447,-0.620103882,10.66391237
5.32,18.04066275,11.53897374,0,11.54702727,-14.59806629,-13.21280629,1000,-2.547685428,3.154485448,19.52338632,6.242473569,0.148008328,-12.9793186,-0.943716396,10.9130494
5.325,17.78407977,13.47554343,0,13.74652511,-15.33552748,-13.645837,1000,-2.720674705,3.115634776,19.33044648,4.118541759,0.423449622,-13.63178855,-1.232614336,11.16433802
5.33,17.57675625,15.30296718,0,15.86043403,-16.05475552,-14.09703098,1000,-2.911283429,3.080162813,19.18662059,2.151568718,0.718091745,-14.27529624,-1.485104041,11.41605514
5.335,17.43185672,17.00521864,0,17.86825856,-16.75478527,-14.56656109,1000,-3.121664206,3.050725187,19.10139384,0.369175071,1.028036124,-14.91221401,-1.699890866,11.66631281
5.34,17.35985436,18.56754445,0,19.74889146,-17.43507904,-15.05459036,1000,-3.354082834,3.030344394,19.08080944,-1.204540684,1.347597494,-15.54551668,-1.876072574,11.91309954
5.345,17.36747319,19.97691762,0,21.4807132,-18.09550133,-15.56129984,1000,-3.610905644,3.022318613,19.12657198,-2.550577408,1.668876758,-16.17864344,-2.013096763,12.15431712
5.35,17.456852,21.22236394,0,23.04227225,-18.73623541,-16.08691659,1000,-3.894590858,3.030058083,19.23545458,-3.656336701,1.982031467,-16.81526076,-2.110667159,12.38781256
5.355,17.62510056,22.29528285,0,24.41296975,-19.3576356,-16.63174312,1000,-4.20768509,3.056883545,19.39915204,-4.516601004,2.275575656,-17.45893642,-2.168589821,12.61140278
5.36,17.8644355,23.18979771,0,25.57389958,-19.96003036,-17.19618187,1000,-4.552876719,3.105767031,19.60476281,-5.133986731,2.53683002,-18.11272891,-2.186577475,12.82283434
5.365,18.1629633,23.90309289,0,26.50891199,-20.54349206,-17.78075361,1000,-4.933070677,3.178991362,19.83599222,-5.51867494,2.752649213,-18.77868997,-2.164026583,13.01971344
5.37,18.50580761,24.4356746,0,27.20560202,-21.10759654,-18.38611026,1000,-5.351459974,3.277784303,20.07476166,-5.687500595,2.910182472,-19.45732715,-2.099787043,13.19943083
5.375,18.87641476,24.79144461,0,27.65612626,-21.65120118,-19.01303351,1000,-5.811598288,3.402000906,20.30304175,-5.662393371,2.997664518,-20.14710541,-1.991961189,13.35907145
5.38,19.25820504,24.97755517,0,27.85779623,-22.17227122,-19.66241859,1000,-6.317464771,3.54991789,20.50496213,-5.468095373,3.005216718,-20.84409619,-1.837762931,13.49532206
5.385,19.63635984,25.00409851,0,27.81356664,-22.66778225,-20.33524663,1000,-6.873513134,3.718171747,20.66875719,-5.129604661,2.925712841,-21.54186634,-1.633464254,13.60438982
5.39,19.99884949,24.88368395,0,27.53231374,-23.13373315,-21.03255021,1000,-7.484716218,3.901800929,20.78762164,-4.670432134,2.755530593,-22.23162078,-1.374456567,13.68192587
5.395,20.33641147,24.63088896,0,27.02868931,-23.56526627,-21.75538552,1000,-8.156590567,4.094390955,20.85926012,-4.112052387,2.494977411,-22.90257622,-1.055408358,13.72298348
5.4,20.64195066,24.26159864,0,26.3225135,-23.95686603,-22.50481459,1000,-8.895174551,4.28828364,20.88480767,-3.474148028,2.148344289,-23.54240532,-0.670480829,13.72204515
5.405,20.91009456,23.79227266,0,25.43771146,-24.30262381,-23.28188244,1000,-9.706964885,4.475251662,20.86756866,-2.774874267,1.723557188,-24.1380635,-0.213597203,13.67308379
5.41,21.13722004,23.23920514,0,24.40038281,-24.59654372,-24.08758446,1000,-10.59882208,4.647511358,20.81207482,-2.030725513,1.230939251,-24.67685926,0.321259148,13.56964731
5.415,21.32164455,22.61777479,0,23.23718303,-24.83285839,-24.92282039,1000,-11.57786705,4.798717627,20.72347358,-1.256127004,0.682280178,-25.14743325,0.939745971,13.40494121
5.42,21.46372571,21.94166505,1000,21.97436813,-25.00630317,-25.78834176,1000,-12.65136065,4.924953102,20.60688555,-0.462857291,0.090602187,-25.54070013,1.646913692,13.17192188
5.425,21.56576661,21.22218104,1000,20.63645953,-25.11230148,-26.68470177,1000,-13.82651887,5.025207641,20.46703667,0.340500073,-0.530544572,-25.85030242,2.447050219,12.86345293
5.43,21.63175914,20.46789469,1000,19.2453948,-25.14703769,-27.61221636,1000,-15.11028276,5.101333274,20.3081601,1.148821305,-1.167617466,-26.07258515,3.343636672,12.47251148
5.435,21.66702794,19.68468966,1000,17.82129838,-25.10743599,-28.57094526,1000,-16.50904891,5.157545123,20.13419953,1.96033,-1.80635641,-26.20614085,4.339392043,11.99244344
5.44,21.67777849,18.87618415,1000,16.38368471,-24.99109612,-29.56069487,1000,-18.02834709,5.199730982,19.94910003,2.776051953,-2.430969813,-26.25119453,5.436353842,11.4172819
5.445,21.67056292,18.04438119,1000,14.95246847,-24.79626175,-30.58103016,1000,-19.67243621,5.234670091,19.75704338,3.598928686,-3.023707809,-26.20898481,6.635908826,10.7421501
5.45,21.65165583,17.19043194,1000,13.54808452,-24.52187477,-31.63129543,1000,-21.44387302,5.269144605,19.56253551,4.432643045,-3.565421262,-26.08120194,7.938728407,9.963694496
