time,pelvis_pitch_deg,head_pitch_deg,thigh_pitch_lt_deg,shank_pitch_lt_deg,contact_lt,foot_pitch_lt_deg,thigh_pitch_rt_deg,shank_pitch_rt_deg,contact_rt,foot_pitch_rt_deg,lumbar_flexion_deg,hip_flexion_lt_deg,knee_flexion_lt_deg,ankle_dorsiflexion_lt_deg,hip_flexion_rt_deg,knee_flexion_rt_deg,ankle_dorsiflexion_rt_deg
24.16,1.123037336,3.986478868,20.31893101,-33.97091782,0,-31.39465865,-0.01319721556,-6.775846276,1000,-0.3928549827,0.7179927534,19.23287137,54.31696709,2.795141461,-1.103446617,6.803037197,6.416111184
24.165,1.140381475,3.917438555,20.6627514,-32.30021103,0,-29.41603764,-0.7773198546,-7.122794135,1000,-0.5171268092,0.6749033562,19.57047712,52.95401523,3.041334741,-1.888135528,6.396714089,6.63491648
24.17,1.157332325,3.855840562,20.96591818,-30.55876943,0,-27.40679603,-1.534167383,-7.47334806,1000,-0.6392695018,0.6348123578,19.86594432,51.49388519,3.256101516,-2.665163818,6.000306821,6.858365325
24.175,1.173405428,3.802269734,21.22870416,-28.74799545,0,-25.36996755,-2.280597912,-7.828172161,1000,-0.7592584129,0.5981132162,20.11971305,49.936433,3.437849719,-3.430765333,5.617656989,7.087415373
24.18,1.188144854,3.757142839,21.4517544,-26.87009651,0,-23.30829215,-3.013723412,-8.187927393,1000,-0.8772482633,0.5650320138,20.33262585,48.28237868,3.585738872,-4.181470751,5.252387888,7.322898787
24.185,1.201168823,3.720720264,21.6360875,-24.92812104,0,-21.22427697,-3.731084277,-8.553286609,1000,-0.9935603364,0.5356599543,20.50591734,46.53348295,3.699755143,-4.914338355,4.907723832,7.56551355
24.19,1.212216554,3.693115779,21.78308989,-22.9260055,0,-19.12023595,-4.430834945,-8.924934288,1000,-1.108656519,0.5099957261,20.64119191,44.69271714,3.780801539,-5.62719232,4.586287669,7.815812836
24.195,1.22120694,3.674310265,21.89451255,-20.86863034,0,-16.9983108,-5.111902792,-9.303550751,1000,-1.223111122,0.4879874268,20.74038525,42.7644302,3.830799335,-6.318840502,4.289914807,8.074187565
24.2,1.228304091,3.664168565,21.97247087,-18.76187163,0,-14.86048465,-5.774087733,-9.689782438,1000,-1.337587358,0.4695829773,20.80571286,40.75450049,3.852775101,-6.989235084,4.019517327,8.340838916
24.205,1.233972706,3.662460935,22.01944957,-16.61263884,0,-12.70860874,-6.418064362,-10.08421816,1000,-1.45282257,0.4547690422,20.83962287,38.67046676,3.850910517,-7.639523406,3.77505534,8.615758537
24.21,1.239006078,3.668882754,22.03831173,-14.4288992,0,-10.54446471,-7.045276256,-10.48738096,1000,-1.569621811,0.4435913414,20.84476864,36.52163965,3.830535948,-8.27196457,3.555634326,8.898725635
24.215,1.244498555,3.683075531,22.03231165,-12.21968965,0,-8.369901847,-7.657736604,-10.8997405,1000,-1.688860821,0.4361231831,20.82402793,34.31919497,3.798029952,-8.889699992,3.359717626,9.189322743
24.22,1.251750711,3.704640738,22.00512204,-9.995102761,0,-6.187069181,-8.257766906,-11.32173766,1000,-1.811501102,0.4323679731,20.78059026,32.07624799,3.760594209,-9.496398259,3.185412889,9.48695647
24.225,1.26211563,3.733148589,21.96087742,-7.766209591,0,-3.998736643,-8.847721885,-11.75381277,1000,-1.938616981,0.4321354878,20.71810526,29.8078678,3.725870729,-10.09582942,3.030776047,9.790872508
24.23,1.276820777,3.768141285,21.904216,-5.544911562,0,-1.808665333,-9.429743549,-12.19642432,1000,-2.071421464,0.4349387527,20.64084128,27.53099626,3.701430171,-10.69144362,2.894077307,10.10016343
24.235,1.296797818,3.809134063,21.84029603,-3.343732241,0,0.3780533666,-10.00557834,-12.6500565,1000,-2.211291246,0.439946498,20.55380051,25.26424446,3.694220283,-11.28601829,2.773994021,10.41376633
24.24,1.32256609,3.855615428,21.77475904,-1.17555994,0,2.554757102,-10.57647801,-13.11521696,1000,-2.359780914,0.445998636,20.46272186,23.02753726,3.710057357,-11.88143965,2.669711241,10.73046085
24.245,1.354193047,3.907046007,21.7136233,0.9466310823,0,4.713120172,-11.14317949,-13.59241956,1000,-2.518623964,0.4516869746,20.37393839,20.84160787,3.75324419,-12.47863796,2.580928527,11.04886375
24.25,1.391325598,3.962862643,21.66310993,3.010051198,0,6.843201181,-11.70594702,-14.08216232,1000,-2.689723786,0.4554760136,20.29410587,18.72737388,3.826341397,-13.0776551,2.507798872,11.36742756
24.255,1.433266252,4.02248652,21.62939549,5.002288378,0,8.93359045,-12.26463922,-14.58490882,1000,-2.875138181,0.4558336635,20.22983181,16.7052693,3.930123134,-13.67778292,2.450843843,11.68444686
24.26,1.479063354,4.085340554,21.61827372,6.911367949,0,10.97157734,-12.8187766,-15.10108271,1000,-3.077052551,0.4513503435,20.18722795,14.79459672,4.063690618,-14.27771868,2.410878737,11.99808625
24.265,1.527590132,4.150875151,21.63471945,8.725668081,0,12.94329164,-13.36758248,-15.63108334,1000,-3.297754792,0.4408215509,20.17141551,13.01294731,4.224702996,-14.87568636,2.388982901,12.30642418
24.27,1.57759824,4.218602916,21.68237934,10.43382698,0,14.8337682,-13.91000558,-16.17531669,1000,-3.539640533,0.4232856837,20.18603106,11.37561921,4.409535654,-15.46951769,2.386502054,12.60747492
24.275,1.627753512,4.288136524,21.76302312,12.02471525,0,16.62696275,-14.44472941,-16.73422416,1000,-3.805235262,0.3980201495,20.2327588,9.895024298,4.61332169,-16.05670538,2.40506179,12.89918919
24.28,1.6766712,4.359220906,21.87605087,13.48755033,0,18.30581156,-14.97017201,-17.30831378,1000,-4.097227761,0.3645255996,20.31095274,8.580122806,4.82989187,-16.63444787,2.446594408,13.17944403
24.285,1.722975978,4.431753163,22.01821048,14.81215794,0,19.85243244,-15.48447664,-17.89819531,1000,-4.418499409,0.3225445899,20.41744882,7.436022093,5.051703611,-17.19970816,2.513381806,13.44604143
24.29,1.765385082,4.50578675,22.18367946,15.98933954,0,21.24855419,-15.98549131,-18.50461558,1000,-4.772141828,0.2721370797,20.54669394,6.463903646,5.269884314,-17.74927951,2.608114853,13.69672122
24.295,1.802791523,4.581516582,22.36455365,17.0113246,0,22.47618332,-16.47075522,-19.12848443,1000,-5.161461515,0.2137800866,20.69124459,5.661304028,5.474418964,-18.27984837,2.733943493,13.92918067
24.3,1.834312931,4.659249892,22.55165611,17.87225916,0,23.51843778,-16.93750091,-19.77087503,1000,-5.589978823,0.1484014167,20.84257964,5.022668897,5.654464813,-18.78802679,2.894493918,14.14107629
24.305,1.859297501,4.739364943,22.73548219,18.56869131,0,24.36040411,-17.38267884,-20.43299468,1000,-6.061472372,0.07731322579,20.99204934,4.540012233,5.798696539,-19.27035344,3.093842036,14.32994792
24.31,1.877302673,4.822267455,22.90703747,19.09998106,0,24.9898906,-17.80300408,-21.11614272,1000,-6.580054645,0.002065676813,21.13169852,4.203498011,5.895637439,-19.72328263,3.336457403,14.49309033
24.315,1.888066721,4.908350338,23.05839645,19.46856338,0,25.39803797,-18.19502321,-21.82167323,1000,-7.150245757,-0.07570760044,21.25477118,4.001830377,5.934013895,-20.14318661,3.627128715,14.62743281
24.32,1.891489817,4.997955889,23.18299798,19.68002597,0,25.57978523,-18.55517112,-22.55095813,1000,-7.777057532,-0.1543995987,21.35590597,3.922500712,5.903165594,-20.52636589,3.970890238,14.72941067
24.325,1.887635721,5.091344945,23.27572686,19.74301202,0,25.53426546,-18.87979488,-23.30535565,1000,-8.466059289,-0.2324727984,21.43107788,3.951934747,5.793563295,-20.86906458,4.37297239,14.79486175
24.33,1.876746266,5.188667969,23.332877,19.66893726,0,25.26517438,-19.1651509,-24.08618322,1000,-9.223418283,-0.3084447506,21.47741993,4.075660504,5.597474471,-21.16749565,4.838765238,14.81895702
24.335,1.85926541,5.289939002,23.35207357,19.47150779,0,24.78107979,-19.40739009,-24.89468663,1000,-10.05590328,-0.3808171062,21.49303512,4.278600367,5.309754212,-21.41788632,5.373772174,14.79616941
24.34,1.835855411,5.395013977,23.33220134,19.1660351,0,24.09567642,-19.60254437,-25.7319965,1000,-10.97083448,-0.4479643835,21.47687465,4.545553823,4.928774033,-21.61653091,5.983538097,14.72028796
24.345,1.807411537,5.503579058,23.2733359,18.7685744,0,23.22790266,-19.74652451,-26.5990713,1000,-11.97596552,-0.5080014697,21.42866286,4.86185915,4.457388161,-21.75985467,6.673552451,14.5844908
24.35,1.775065321,5.615149174,23.17668439,18.29491397,0,22.20212136,-19.83513535,-27.49662605,1000,-13.07929085,-0.5586748224,21.34886458,5.214230407,3.904118287,-21.8444741,7.449130049,14.38148184
24.355,1.740167465,5.729076708,23.04457879,17.75959931,1000,21.04658217,-19.86412173,-28.42505718,1000,-14.28876882,-0.5973233484,21.23872997,5.591624527,3.282595962,-21.86724864,8.315275082,14.10370935
24.36,1.704242478,5.844573602,22.88055014,17.17495152,1000,19.7916128,-19.82927094,-29.38437004,1000,-15.61195666,-0.6209452447,21.10044248,5.986222199,2.610748976,-21.82533739,9.276512099,13.74367487
24.365,1.668896879,5.9607516,22.68946565,16.55039157,1000,18.46682465,-19.72657093,-30.37410854,1000,-17.05556979,-0.6263876062,20.93736164,6.394204557,1.908699703,-21.71624511,10.33668374,13.29431875
24.37,1.635653605,6.076677693,22.47759299,15.89231732,1000,17.1002778,-19.55240535,-31.39327489,1000,-18.62498432,-0.6106766406,20.75424957,6.815947885,1.198074939,-21.53781662,11.49871781,12.74945028
24.375,1.605729954,6.191436413,22.25242959,15.20455421,1000,15.7183974,-19.30377283,-32.44023201,1000,-20.32369495,-0.5714232725,20.55730493,7.255448632,0.50149491,-21.28819189,12.76436193,12.10420433
24.38,1.579894565,6.304180881,22.02219302,14.48923959,1000,14.34598233,-18.97851809,-33.51259066,1000,-22.15275684,-0.5071420407,20.35377345,7.718977933,-0.1582839055,-20.96585359,14.1338937,11.35549888
24.385,1.558457691,6.414161633,21.79500062,13.74768884,1000,13.00584259,-18.57554841,-34.60710078,1000,-24.11024297,-0.4174088051,20.1511209,8.213425789,-0.7595959402,-20.56980028,15.60584604,10.5024816
24.39,1.54134037,6.520740221,21.57780888,12.98105497,1000,11.71796896,-18.09501435,-35.71954337,1000,-26.19073109,-0.3029068173,19.95590223,8.744591681,-1.283379564,-20.09977728,17.17676262,9.546945797
24.395,1.528120571,6.623391777,21.37517729,12.19081387,1000,10.49883777,-17.53841224,-36.84464327,1000,-28.38479704,-0.1654566359,19.77249828,9.315463751,-1.714398275,-19.55642059,18.84104571,8.493754809
24.4,1.51801126,6.721688449,21.18814052,11.37918561,1000,9.361179566,-16.90855705,-37.97602593,1000,-30.6786746,-0.008050401167,19.6020534,9.924675793,-2.041932992,-18.94121821,20.59096514,7.351131572
24.405,1.509783551,6.81526605,21.01361794,10.54944293,1000,8.313989939,-16.20943801,-39.10624045,1000,-33.05407493,0.1651291254,19.44202844,10.56563469,-2.260106155,-18.25631833,22.41682187,6.13083306
24.41,1.501718924,6.903790824,20.84472561,9.706056588,1000,7.362519561,-15.44601625,-40.22685676,1000,-35.48820551,0.3487967139,19.28664037,11.22673076,-2.368045616,-17.50433422,24.30719268,4.848167103
24.415,1.491642164,6.986937021,20.67200877,8.854620475,1000,6.508371661,-14.62394566,-41.32866399,1000,-37.95408951,0.5367763209,19.12813646,11.89269376,-2.369707662,-16.6881736,26.24928492,3.521764843
24.42,1.477048135,7.06436747,20.48524707,8.001561425,1000,5.749869742,-13.74925301,-42.40196084,1000,-40.42111472,0.7223310166,18.95853311,12.54673238,-2.273208688,-15.81092438,28.22935982,2.173161713
24.425,1.455316077,7.135717605,20.27521437,7.153726366,1000,5.082584478,-12.82805774,-43.43689044,1000,-42.85599349,0.8986193631,18.7712107,13.17274155,-2.089873959,-14.87584877,30.23312288,0.8259471683
24.43,1.423983387,7.200580715,20.0348967,6.31796887,1000,4.499993784,-11.86634482,-44.42376274,1000,-45.22361895,1.059242907,18.56187872,13.75694988,-1.833153663,-13.88645238,32.2460572,-0.4950392671
24.435,1.381017412,7.258498529,19.75996796,5.500796262,1000,3.994229624,-10.86982666,-45.35339982,1000,-47.48792083,1.198749828,18.32875025,14.28873798,-1.517516293,-12.84660062,34.25372615,-1.764505779
24.44,1.325028203,7.308958608,19.44864489,4.708054658,1000,3.556742059,-9.843910426,-46.21749989,0,-49.61302339,1.312982634,18.07209486,14.76076674,-1.157467698,-11.76065476,36.24203625,-2.957746664
24.445,1.255405595,7.351402935,19.10117471,3.944638229,1000,3.178849686,-8.793722554,-47.00892048,0,-51.56436468,1.399266177,17.79345077,15.16868822,-0.7667112221,-10.63357917,38.19743059,-4.051580416
24.45,1.172377829,7.385245655,18.71923765,3.214257313,1000,2.852125072,-7.724207444,-47.72185736,0,-53.31026899,1.456468548,17.49481641,15.5107026,-0.3575324378,-9.47104852,40.1069804,-5.025578412
24.455,1.076994887,7.409903311,18.3054491,2.519297012,1000,2.568613093,-6.640258927,-48.35192148,0,-54.82388899,1.484974081,17.17804556,15.78713697,0.05956120062,-8.279528159,41.95840552,-5.863384061
24.46,0.971042273,7.424833663,17.86304481,1.86079072,1000,2.320960989,-5.546780943,-48.8961246,0,-56.08560189,1.486569265,16.84455737,16.00012361,0.476003313,-7.066232281,43.74013613,-6.554154723
24.465,0.8569064731,7.429577415,17.39573992,1.238503156,1000,2.102540326,-4.448628777,-49.35279019,0,-57.08531136,1.464256765,16.49534381,16.15338214,0.8852203641,-5.83892633,45.44147764,-7.093692257
24.47,0.7374268656,7.423792825,16.90762458,0.6511039494,1000,1.907515581,-3.350455056,-49.72136566,0,-57.82367482,1.422023951,16.13109207,16.25198178,1.282543912,-4.605619401,47.05283642,-7.484643542
24.475,0.6157551317,7.407276924,16.40296565,0.09639703815,1000,1.73080886,-2.256531259,-50.00212668,0,-58.31179561,1.364591516,15.75224251,16.3019736,1.664963272,-3.374230012,48.56590633,-7.735763511
24.48,0.4951925707,7.379966697,15.88593337,-0.4284185426,1000,1.568055005,-1.170618831,-50.19584315,0,-58.56858094,1.297113645,15.35899926,16.3099198,2.030833174,-2.152271564,49.97375005,-7.859638674
24.485,0.3789713666,7.341932582,15.36033703,-0.9264888713,1000,1.415559865,-0.09591691771,-50.30344215,0,-58.61745246,1.224805117,14.95138685,16.28242405,2.379578308,-0.9465560857,51.27073292,-7.870547489
24.49,0.2700028174,7.293372529,14.82940054,-1.401065924,1000,1.27023312,0.9649175117,-50.32585625,0,-58.4831103,1.152525101,14.52934827,16.2257067,2.71138403,0.237056786,52.45244582,-7.782767992
24.495,0.1706717551,7.234615748,14.29557584,-1.855307688,1000,1.129531376,2.009721623,-50.26401645,0,-58.18893401,1.084424432,14.09280172,16.14524023,3.02692926,1.393832121,53.51563966,-7.609564496
24.5,0.08272034407,7.166133654,13.76041683,-2.292125987,1000,0.9914081113,3.036775422,-50.11888322,0,-57.75535084,1.023698316,13.64163579,16.04547582,3.327169718,2.520232643,54.45812668,-7.362942493
24.505,0.007220080678,7.088550977,13.2245418,-2.714095876,1000,0.8542505265,4.044748081,-49.89149733,0,-57.1990557,0.972449556,13.1756733,15.92970336,3.613168448,3.613890642,55.27867853,-7.053862641
24.51,-0.05540565066,7.002647675,12.68769179,-3.123425717,1000,0.7168284319,5.032619333,-49.58304712,0,-56.53277946,0.9316397113,12.69465414,15.80005306,3.886000119,4.673494587,55.97693345,-6.692501928
24.515,-0.1053332433,6.909345077,12.1488763,-3.521978106,1000,0.5782440444,5.999568019,-49.19490109,0,-55.76541009,0.9011279009,12.19826467,15.65762464,4.146709455,5.698608325,56.55328062,-6.288369348
24.52,-0.143264518,6.809678098,11.60658113,-3.91131966,1000,0.437873392,6.944833603,-48.72857775,0,-54.90240953,0.8797980251,11.68620364,15.50270459,4.3962938,6.689434738,57.00870002,-5.850280566
24.525,-0.170328632,6.704761488,11.05900831,-4.292776304,1000,0.2953176778,7.867572379,-48.18567095,0,-53.94650448,0.8657562921,11.15826871,15.33502571,4.635705545,7.646552145,57.34459056,-5.386241661
24.53,-0.1879580798,6.595752841,10.50431962,-4.667486709,1000,0.1503665575,8.766754858,-47.56777919,0,-52.89858602,0.8566007848,10.61443895,15.15403957,4.865868803,8.570668877,57.56267468,-4.903288686
24.535,-0.1977513767,6.483821659,9.94085034,-5.036447064,1000,0.002978290656,9.641121342,-46.87645439,0,-51.7586935,0.8497378298,10.05493255,14.95916381,5.087708214,9.46242566,57.66498659,-4.407357293
24.54,-0.2013432398,6.370123602,9.367273112,-5.400546493,1000,-0.1467407333,10.48919341,-46.11314593,0,-50.52693093,0.8426885305,9.48023663,14.74998237,5.302170922,10.32226091,57.65387409,-3.903273391
24.545,-0.200290966,6.255782982,8.782699483,-5.76058892,1000,-0.2985594268,11.30932617,-45.27911552,0,-49.20414807,0.8333389883,8.891102293,14.52637879,5.510234164,11.15033388,57.53194446,-3.394868021
24.55,-0.1959816033,6.141882836,8.186720962,-6.117300515,1000,-0.4521452657,12.09978106,-44.37534183,0,-47.79231858,0.8201051518,8.288508324,14.28859936,5.712899285,11.94649071,57.30194022,-2.885190212
24.555,-0.1895847033,6.029458429,7.579393856,-6.471326063,1000,-0.6070874847,12.85880078,-43.40244629,0,-46.29462486,0.8019905184,7.673619061,14.03725028,5.911174129,12.71027958,56.9665662,-2.376761925
24.56,-0.1820386198,5.919491709,6.961181458,-6.82322402,1000,-0.7629225223,13.58468068,-42.36065848,0,-44.71532794,0.7785649785,7.047736104,13.77324947,6.106050225,13.44100103,56.52830779,-1.87183578
24.565,-0.1740599978,5.812903768,6.332867268,-7.173469305,1000,-0.9191532526,14.27582242,-41.24982343,0,-43.05951075,0.7498927602,6.412243642,13.49775411,6.298491719,14.13777014,55.98926502,-1.372620809
24.57,-0.1661569067,5.710544604,5.695455766,-7.522462858,1000,-1.075266616,14.93077408,-40.06943702,0,-41.33276766,0.7164593679,5.768541335,13.21207849,6.489429919,14.79957461,55.35102047,-0.8814580748
24.575,-0.1586513444,5.613182833,5.0500866,-7.870547327,1000,-1.230752223,15.54825929,-38.81870796,0,-39.54090471,0.6790990564,5.117993387,12.91762675,6.679759397,15.42533434,54.61456031,-0.4009377308
24.58,-0.1517117798,5.521495612,4.397978794,-8.218025858,1000,-1.385119497,16.12720215,-37.49664417,0,-37.68967948,0.638916736,4.4619105,12.61585467,6.870335608,16.01396792,53.78025402,0.06604838539
24.585,-0.145392627,5.436059944,3.740399059,-8.56518554,1000,-1.537916314,16.66675177,-36.10215761,0,-35.78459947,0.5972030845,3.801555966,12.30825731,7.061973396,16.56446483,52.84789556,0.516315101
24.59,-0.1396778394,5.3573466,3.0786376,-8.912323359,1000,-1.688742728,17.16630729,-34.63418973,0,-33.83077602,0.5553407645,3.138158128,11.99636562,7.255451932,17.07596142,51.81680895,0.9464580892
24.595,-0.1345178546,5.285715854,2.413977261,-9.259768234,1000,-1.837259555,17.62554473,-33.09187053,0,-31.83282633,0.514718624,2.472907074,11.68173299,7.45152069,17.5478128,50.68603231,1.353006872
24.6,-0.1298513946,5.221413601,1.747646241,-9.607892373,1000,-1.983194607,18.04444229,-31.47470789,0,-29.79482724,0.4766655228,1.80691908,11.36589616,7.650898078,17.97964973,49.45457117,1.732637162
24.605,-0.1256158654,5.164571955,1.080757868,-9.957111635,1000,-2.126352041,18.42330271,-29.78278726,0,-27.72031464,0.4423909301,1.141178075,11.05031438,7.854257424,18.37142481,48.12169818,2.082416145
24.61,-0.1217454497,5.115212803,0.4142477904,-10.30787612,1000,-2.266619599,18.76277208,-28.01694823,0,-25.61233458,0.4129358812,0.4764656681,10.7362988,8.062207068,18.72344757,46.68725946,2.4000257
24.615,-0.1181535841,5.073254883,-0.2511782679,-10.66065473,1000,-2.403972781,19.06385749,-26.17891628,0,-23.47353997,0.3891529687,-0.1867099007,10.4249485,8.275269621,19.03640758,45.15195884,2.683931249
24.62,-0.1147054913,5.038525528,-0.9150720261,-11.01592366,1000,-2.538476607,19.32794589,-24.27138817,0,-21.30632151,0.3717103265,-0.8481660217,10.11711649,8.493869562,19.31139133,43.5176106,2.933489663
24.625,-0.1111884009,5.010777039,-1.577230322,-11.37415769,1000,-2.670287683,19.55681273,-22.29807469,0,-19.11296252,0.3611032279,-1.508055936,9.813418819,8.718324743,19.54988779,41.78733957,3.148991236
24.63,-0.1072796254,4.989707579,-2.237648775,-11.73582307,1000,-2.799660297,19.75261118,-20.26370008,0,-16.89578616,0.357675161,-2.16684407,9.514278523,8.948836311,19.75376991,39.96570716,3.33164942
24.635,-0.1025164964,4.974981432,-2.89645164,-12.10137616,1000,-2.926954442,19.91785028,-18.17399014,0,-14.65728568,0.3616407174,-2.825253612,9.219997539,9.185482688,19.92526195,38.05879273,3.48356425
24.64,-0.09627694593,4.966247852,-3.553810218,-12.47127057,1000,-3.052647681,20.05535737,-16.03567048,0,-12.40023231,0.3731106577,-3.484192396,8.930846912,9.428218187,20.06689391,36.07424515,3.607680655
24.645,-0.08777974121,4.963154543,-4.209863568,-12.84597239,1000,-3.177349742,20.16824338,-13.85646402,0,-10.12775379,0.3921166488,-4.144663827,8.647160891,9.676876467,20.1814684,34.02131225,3.7077367
24.65,-0.07610661508,4.965361302,-4.864651175,-13.22597848,1000,-3.30182173,20.25986474,-11.64507856,0,-7.843394017,0.418637752,-4.807672455,8.36942064,9.931171804,20.27203544,31.91084162,3.788190596
24.655,-0.06024848262,4.972548987,-5.518056065,-13.61183939,1000,-3.426990058,20.33380058,-9.411167476,0,-5.551160308,0.4526057449,-5.474120797,8.098331148,10.19070975,20.34189531,29.75526373,3.854116573
24.66,-0.03917827141,4.984429258,-6.169767162,-14.00418119,1000,-3.553958137,20.39384302,-7.165268366,0,-3.255574164,0.4938736422,-6.144703433,7.834877505,10.45499848,20.39462968,27.56856492,3.911071021
24.665,-0.01194923112,5.000745719,-6.819260778,-14.40372571,1000,-3.684013255,20.44399668,-4.918708682,0,-0.9617311434,0.5421613435,-6.819796912,7.580360325,10.72346283,20.43415592,25.366234,3.964921448
24.67,0.02219509201,5.021266649,-7.465812124,-14.81130078,1000,-3.8186285,20.48848646,-2.683480047,0,1.324624802,0.5969990353,-7.499368459,7.336390633,10.99545279,20.46479089,23.16517413,4.021639298
24.675,0.06372415762,5.045774964,-8.10853203,-15.22783593,1000,-3.95946453,20.53175564,-0.4720833453,0,3.597009687,0.6576903707,-8.182922309,7.104844272,11.27023698,20.49128382,20.98354819,4.087054475
24.68,0.1127466286,5.074057915,-8.746429794,-15.65433792,1000,-4.108379397,20.57844115,1.702647292,0,5.848095803,0.7232938697,-8.869493631,6.887768721,11.54696746,20.51879789,18.84053638,4.166580248
24.685,0.1689733384,5.105900154,-9.378485172,-16.09185046,1000,-4.267445106,20.63332459,3.827730292,0,8.069597476,0.792624176,-9.557686861,6.687263528,11.82462222,20.55282767,16.7560036,4.264914973
24.69,0.2317307732,5.141085157,-10.00370007,-16.5414154,1000,-4.438961905,20.70122418,5.890199485,0,10.2521573,0.8642795465,-10.24574351,6.505381558,12.10195139,20.59900757,14.7500678,4.385759
24.695,0.3000070239,5.179404578,-10.62109915,-17.00405389,1000,-4.625464589,20.78679536,7.877243077,0,12.38524384,0.9366816821,-10.93159132,6.344101063,12.37745164,20.66280308,12.8425465,4.531555276
24.7,0.3725188895,5.220673829,-11.22966605,-17.4807703,1000,-4.829713468,20.89424791,9.77629348,0,14.45708171,1.008114907,-11.61285093,6.205386016,12.64937872,20.74911442,11.05233479,4.703301636
24.705,0.4477876899,5.26475058,-11.8282252,-17.9725665,1000,-5.054685024,21.0269596,11.57509046,0,16.45465135,1.076755495,-12.28679886,6.09131433,12.91577106,20.86179799,9.396702219,4.900454895
24.71,0.524220453,5.311551424,-12.41532061,-18.48046432,1000,-5.303561679,21.18701964,13.26175798,0,18.3637896,1.140714309,-12.95033464,6.00422112,13.1744826,21.00315603,7.890534017,5.12092579
24.715,0.6001950771,5.361062233,-12.98912515,-19.00552939,1000,-5.579713554,21.37478752,14.82493373,0,20.16941875,1.198114638,-13.59998433,5.94681632,13.42322468,21.17348969,6.545600583,5.361161404
24.72,0.6741436169,5.41333805,-13.54740849,-19.54888687,1000,-5.886680163,21.58859436,16.2539749,0,21.85589544,1.247189927,-14.23196213,5.922239174,13.65959934,21.37084366,5.369988985,5.616283952
24.725,0.7446317523,5.46849184,-14.08755732,-20.11172244,1000,-6.228169521,21.82465221,17.53924639,0,23.40747107,1.286388146,-14.84228015,5.93405002,13.88109968,21.59099331,4.367781322,5.880268623
24.73,0.810424342,5.526673588,-14.6066511,-20.69526861,1000,-6.608063379,22.07719186,18.67247179,0,24.8088111,1.314454368,-15.42689694,5.986156562,14.0850899,21.82767905,3.53902328,6.146121854
24.735,0.8705312497,5.588044725,-15.10158159,-21.30078652,1000,-7.03043479,22.33884372,19.64711961,0,26.04552085,1.330471126,-15.98188405,6.082695718,14.26876915,22.07308087,2.879990819,6.406030811
24.74,0.9242318611,5.65275206,-15.5691823,-21.92953902,1000,-7.499575211,22.60124651,20.45878889,0,27.10460991,1.333857356,-16.50357299,6.227899164,14.42911772,22.31849159,2.383711573,6.65144946
24.745,0.971082211,5.720907623,-16.00633133,-22.58275455,1000,-8.02003551,22.85574576,21.10555061,0,27.97486545,1.324331627,-16.9886495,6.425976797,14.56282103,22.55503031,2.040591278,6.873135703
24.75,1.010902564,5.792571792,-16.41000874,-23.26159747,1000,-8.59668385,23.09402378,21.58822967,0,28.64713575,1.301849115,-17.43417606,6.681048735,14.66618439,22.77424185,1.838973781,7.061156125
24.755,1.043750283,5.867739089,-16.77729716,-23.96715641,1000,-9.234760723,23.30849836,21.9105399,0,29.11459501,1.266536903,-17.8375401,6.997145349,14.73506855,22.96844187,1.765552647,7.205018345
24.76,1.06989413,5.94632457,-17.10532146,-24.70044631,1000,-9.939923569,23.49245879,22.0790826,0,29.373092,1.218657991,-18.19634474,7.378275167,14.76484956,23.13079555,1.80559494,7.294019389
24.765,1.089793633,6.028149462,-17.39113735,-25.46240227,1000,-10.71826811,23.64014344,22.10322702,0,29.42159374,1.158629001,-18.50825937,7.828529277,14.75039389,23.25535189,1.943175342,7.317797323
24.77,1.104078228,6.112926307,-17.6316032,-26.25386019,1000,-11.57631471,23.746902,21.99487531,0,29.26263469,1.087097236,-18.77086222,8.352181496,14.68605548,23.33719178,2.161575579,7.266991993
24.775,1.113511337,6.200246661,-17.82328771,-27.07552954,1000,-12.52095459,23.80937916,21.76810188,0,28.90261155,1.005042229,-18.98151433,8.953735806,14.5657048,23.37264734,2.443800886,7.133874823
24.78,1.118935955,6.289577632,-17.96244916,-27.92796688,1000,-13.55933755,23.82560341,21.43862843,0,28.35182441,0.9138600271,-19.13729734,9.637894569,14.38281665,23.35947156,2.773130551,6.912904574
24.785,1.121223172,6.38027304,-18.04509451,-28.8115528,1000,-14.69869874,23.7949384,21.02311965,0,27.62428141,0.8154263843,-19.23504201,10.40944638,14.13062184,23.29688023,3.133678342,6.601254111
24.79,1.121241448,6.471596097,-18.06709086,-29.72646861,1000,-15.94611069,23.71792423,20.53829749,0,26.7373247,0.7121504923,-19.27143357,11.2731033,13.80233288,23.18545456,3.511001866,6.199368434
24.795,1.119848048,6.562751021,-18.02431461,-30.67267024,1000,-17.30815177,23.59610345,19.99988786,0,25.71134322,0.6069969413,-19.24317512,12.23330633,13.39145114,23.0269839,3.892853734,5.711789477
24.8,1.117892514,6.652913197,-17.91282069,-31.64984522,1000,-18.79051146,23.43191107,19.42159381,1000,24.56875383,0.5034383479,-19.14717699,13.2940076,12.89212228,22.824329,4.269961819,5.147210679
24.805,1.116224716,6.741259207,-17.72904022,-32.65735279,1000,-20.39752949,23.22867245,18.81433058,1000,23.33326252,0.4053604992,-18.98076853,14.45842436,12.29954321,22.58135473,4.636625236,4.518512482
